1113,383,000000000000006,C,2013-06-03,2013-05-30,30639453738,0806,B0200802665I,013,00000000000,072,020,  ,00,0,0,  , , 
1113,383,000000000000001,C,2013-06-03,2013-05-30,30639453738,0807,B0200803015I,013,00000000000,072,020,  ,00,0,0,  , , 
1113,381,000000000006337,C,2013-06-03,2013-05-29,23081660239,1208,P00419038392,003,20264918147,285,101,62,00,0,0,00, , 
1113,REM,000000000234716,C,2013-06-03,2013-05-29,23081660239,1208,P00419038392,003,20264918147,285,101,62,00,0,0,00, , 
1113,401,000000000004849,C,2013-06-03,2013-05-29,23081660239,1201,P00417431153,004,00000000000,285,101,  ,00,0,0,  , , 
1113,401,000000000012675,C,2013-06-03,2013-05-29,23081660239,1208,P00419038392,003,00000000000,285,101,  ,00,0,0,  , , 
1113,406,000000000000002,C,2013-06-03,2013-05-30,30639453738,0807,B0200803015I,013,00000000000,072,020,  ,00,0,0,  , , 
1113,406,000000000000021,C,2013-06-03,2013-05-30,30639453738,0712,B0200800314I,012,00000000000,072,020,  ,00,0,0,  , , 
1113,406,000000000000001,C,2013-06-03,2013-05-30,30639453738,0810,B0200804097I,016,00000000000,072,020,  ,00,0,0,  , , 
1113,406,000000000000001,C,2013-06-03,2013-05-30,30639453738,0808,B0200803361I,017,00000000000,072,020,  ,00,0,0,  , , 
1113,REM,000000000072324,C,2013-06-03,2013-05-29,23081660239,1202,P00417551290,003,20264918147,285,101,62,00,0,0,00, , 
1113,381,000000000001953,C,2013-06-03,2013-05-29,23081660239,1202,P00417551290,003,20264918147,285,101,62,00,0,0,00, , 
1113,383,000000000000010,C,2013-06-03,2013-05-30,30639453738,0712,B0200800314I,012,00000000000,072,020,  ,00,0,0,  , , 
1113,383,000000000000001,C,2013-06-03,2013-05-30,30639453738,0711,B0200704699I,012,00000000000,072,020,  ,00,0,0,  , , 
1113,383,000000000000002,C,2013-06-03,2013-05-30,30639453738,0710,B0200704294I,014,00000000000,072,020,  ,00,0,0,  , , 
1113,406,000000000000003,C,2013-06-03,2013-05-30,30639453738,0710,B0200704294I,014,00000000000,072,020,  ,00,0,0,  , , 
1113,383,000000000000002,C,2013-06-03,2013-05-30,30639453738,0709,B0200703927I,015,00000000000,072,020,  ,00,0,0,  , , 
1113,406,000000000000003,C,2013-06-03,2013-05-30,30639453738,0709,B0200703927I,015,00000000000,072,020,  ,00,0,0,  , , 
1113,406,000000000000001,C,2013-06-03,2013-05-30,30639453738,0707,B0200703149I,011,00000000000,072,020,  ,00,0,0,  , , 
1113,383,000000000000001,C,2013-06-03,2013-05-30,30639453738,0708,B0200703543I,010,00000000000,072,020,  ,00,0,0,  , , 
1113,406,000000000000001,C,2013-06-03,2013-05-30,30639453738,0708,B0200703543I,010,00000000000,072,020,  ,00,0,0,  , , 
1113,881,000000000010213,D,2013-06-03,2012-11-13,30678239549,1210,G0411207143I,003,20213779371,017,NET,03,00,0,0,00, ,C
1113,901,000000000010248,D,2013-06-03,2012-11-13,30678239549,1210,G0411207143I,003,00000000000,017,NET,  ,00,0,0,  , ,C
1113,901,000000000000227,D,2013-06-03,2012-06-13,30678239549,1205,G0411203916I,001,00000000000,017,003,  ,00,0,0,  , ,C
1113,901,000000000007451,D,2013-06-03,2012-06-13,30678239549,1205,G0411203916I,001,00000000000,017,NET,  ,00,0,0,  , ,P
1113,881,000000000007122,D,2013-06-03,2012-06-13,30678239549,1205,G0411203916I,003,20213779371,017,NET,03,00,0,0,00, ,C
1113,401,000000000000001,C,2013-06-03,2012-06-13,30678239549,1207,G0411205240I,005,00000000000,017,NET,  ,00,0,0,  , , 
1113,REM,000000000279300,C,2013-06-03,2012-06-13,30678239549,1205,G0411203916I,004,20213779371,017,003,03,00,0,0,00, , 
1113,C19,000000000003968,C,2013-06-04,2013-05-29,20273612042,0702,007253617918,000,20273612042,150,024,  ,00,0,0,  , , 
1113,C14,000000000009000,C,2013-06-04,2013-05-20,20117443028,1305,007253458809,000,20117443028,011,112,  ,00,0,0,  , , 
1113,REM,000000000287075,C,2013-06-04,2013-05-31,30710931336,1304,P00114869982,001,23044057859,016,814,01,00,0,0,00, , 
1113,REM,000000000012355,C,2013-06-04,2013-05-31,33709621179,1304,P00420317833,001,20941594817,027,066,48,00,0,0,00, , 
1113,381,000000000014971,C,2013-06-04,2013-05-31,30626009618,1304,D9421302788I,001,20231173405,150,003,84,00,0,0,00, , 
1113,383,000000000000335,C,2013-06-04,2013-05-31,30626009618,1304,D9421302788I,001,00000000000,150,003,  ,00,0,0,  , , 
1113,381,000000000000001,C,2013-06-04,2013-05-30,30639453738,0701,B0200700813I,011,20139772467,072,020,61,00,0,0,03, , 
1113,REM,000000000307014,C,2013-06-04,2013-05-30,30639453738,0701,B0200700813I,011,20139772467,072,020,61,00,0,0,03, , 
1113,401,000000000000001,C,2013-06-04,2013-05-30,30639453738,0701,B0200700813I,011,00000000000,072,020,  ,00,0,0,  , , 
1113,471,000000000000180,C,2013-06-04,2013-05-30,30502888419,1304,G0411303221I,001,00000000000,736,PAG,  ,00,0,0,  , , 
1113,471,000000000001296,C,2013-06-04,2013-05-30,30502888419,1304,G0411303221I,001,00000000000,736,PAG,  ,00,0,0,  , , 
1113,401,000000000014641,C,2013-06-04,2013-05-31,30710931336,1304,P00114869982,001,00000000000,016,814,  ,00,0,0,  , , 
1113,401,000000000000001,C,2013-06-04,2013-05-30,30639453738,0708,B0200703543I,010,00000000000,072,020,  ,00,0,0,  , , 
1113,406,000000000000002,C,2013-06-04,2013-05-29,30710420994,1203,P00417731922,003,00000000000,150,260,  ,00,0,0,  , , 
1113,471,000000000000080,C,2013-06-04,2013-05-30,30654752016,1304,I6811301496I,001,00000000000,736,PAG,  ,00,0,0,  , , 
1113,471,000000000001778,C,2013-06-04,2013-05-30,30687836797,1304,I6811301497I,001,00000000000,736,PAG,  ,00,0,0,  , , 
1113,471,000000000000034,C,2013-06-04,2013-05-30,33629395429,1304,I6811301559I,001,00000000000,736,PAG,  ,00,0,0,  , , 
1113,471,000000000000918,C,2013-06-04,2013-05-30,33629395429,1304,I6811301559I,001,00000000000,736,PAG,  ,00,0,0,  , , 
1113,471,000000000000538,C,2013-06-04,2013-05-30,30687836797,1304,I6811301497I,001,00000000000,736,PAG,  ,00,0,0,  , , 
1113,471,000000000000046,C,2013-06-04,2013-05-30,30687836797,1304,I6811301497I,001,00000000000,736,PAG,  ,00,0,0,  , , 
1113,471,000000000004233,C,2013-06-04,2013-05-30,30654752016,1304,I6811301496I,001,00000000000,736,PAG,  ,00,0,0,  , , 
1113,471,000000000000061,C,2013-06-04,2013-05-30,30687836797,1304,I6811301497I,001,00000000000,736,PAG,  ,00,0,0,  , , 
1113,471,000000000001679,C,2013-06-04,2013-05-30,30654752016,1304,I6811301496I,001,00000000000,736,PAG,  ,00,0,0,  , , 
1113,471,000000000000012,C,2013-06-04,2013-05-30,33693804049,1304,G0121304116I,001,00000000000,736,PAG,  ,00,0,0,  , , 
1113,401,000000000009757,C,2013-06-04,2013-05-31,27014508398,1305,H7511301863I,001,00000000000,016,814,  ,00,0,0,  , , 
1113,401,000000000026879,C,2013-06-04,2013-05-31,27014508398,1305,H7511301863I,001,00000000000,016,814,  ,00,0,0,  , , 
1113,401,000000000024706,C,2013-06-04,2013-05-31,30711179557,1303,P00214838470,001,00000000000,027,223,  ,00,0,0,  , , 
1113,401,000000000000486,C,2013-06-04,2013-05-29,30711521077,1304,P00214940257,003,00000000000,011,531,  ,00,0,0,  , , 
1113,401,000000000035859,C,2013-06-04,2013-05-31,30626009618,1304,D9421302788I,001,00000000000,150,003,  ,00,0,0,  , , 
1113,406,000000000000646,C,2013-06-04,2013-05-31,30626009618,1304,D9421302788I,001,00000000000,150,003,  ,00,0,0,  , , 
1113,471,000000000000006,C,2013-06-04,2013-05-29,30656760172,1304,B0201301615I,001,00000000000,736,PAG,  ,00,0,0,  , , 
1113,471,000000000000002,C,2013-06-04,2013-05-29,30656760172,1304,B0201301615I,001,00000000000,736,PAG,  ,00,0,0,  , , 
1113,471,000000000000023,C,2013-06-04,2013-05-29,30656760172,1304,B0201301615I,001,00000000000,736,PAG,  ,00,0,0,  , , 
1113,471,000000000000040,C,2013-06-04,2013-02-08,30656760172,1304,B0201301615I,001,00000000000,736,PAG,  ,00,0,0,  , , 
1113,471,000000000000001,C,2013-06-04,2013-05-29,30656760172,1304,B0201301615I,001,00000000000,736,PAG,  ,00,0,0,  , , 
1113,471,000000000000001,C,2013-06-04,2013-05-29,30577873654,1011,B0201004384I,004,00000000000,736,PAG,  ,00,0,0,  , , 
1113,471,000000000000015,C,2013-06-04,2013-05-29,30656760172,1304,B0201301615I,001,00000000000,736,PAG,  ,00,0,0,  , , 
1113,471,000000000000005,C,2013-06-04,2013-02-08,30656760172,1304,B0201301615I,001,00000000000,736,PAG,  ,00,0,0,  , , 
1113,471,000000000000184,C,2013-06-04,2013-05-30,30604194551,1304,P00114872332,001,00000000000,736,PAG,  ,00,0,0,  , , 
1113,471,000000000000013,C,2013-06-04,2013-05-29,33570210659,1303,C0201301745I,004,00000000000,736,PAG,  ,00,0,0,  , , 
1113,471,000000000000028,C,2013-06-04,2013-05-29,33570210659,1302,C0201301295I,004,00000000000,736,PAG,  ,00,0,0,  , , 
1113,471,000000000000263,C,2013-06-04,2013-05-29,33570210659,1302,C0201301295I,004,00000000000,736,PAG,  ,00,0,0,  , , 
1113,471,000000000000127,C,2013-06-04,2013-05-29,33570210659,1303,C0201301745I,004,00000000000,736,PAG,  ,00,0,0,  , , 
1113,471,000000000000034,C,2013-06-04,2013-05-30,30571596497,1303,G2701302683I,001,00000000000,736,PAG,  ,00,0,0,  , , 
1113,471,000000000000016,C,2013-06-04,2013-05-30,30571596497,1303,G2701302683I,001,00000000000,736,PAG,  ,00,0,0,  , , 
1113,471,000000000000005,C,2013-06-04,2013-05-30,30571596497,1303,G2701302683I,001,00000000000,736,PAG,  ,00,0,0,  , , 
1113,471,000000000000102,C,2013-06-04,2013-05-30,30571596497,1303,G2701302683I,001,00000000000,736,PAG,  ,00,0,0,  , , 
1113,471,000000000000001,C,2013-06-04,2013-05-02,33698356699,1304,P00420311050,004,00000000000,736,PAG,  ,00,0,0,  , , 
1113,471,000000000000003,C,2013-06-04,2013-05-06,33698356699,1304,P00420311050,004,00000000000,736,PAG,  ,00,0,0,  , , 
1113,471,000000000000001,C,2013-06-04,2013-04-30,33698356699,1304,P00420311050,004,00000000000,736,PAG,  ,00,0,0,  , , 
1113,471,000000000000003,C,2013-06-04,2013-04-25,33698356699,1304,P00420311050,004,00000000000,736,PAG,  ,00,0,0,  , , 
1113,471,000000000000001,C,2013-06-04,2013-04-29,33698356699,1304,P00420311050,004,00000000000,736,PAG,  ,00,0,0,  , , 
1113,471,000000000000003,C,2013-06-04,2013-04-29,33698356699,1304,P00420311050,004,00000000000,736,PAG,  ,00,0,0,  , , 
1113,471,000000000000003,C,2013-06-04,2013-04-29,33698356699,1304,P00420311050,004,00000000000,736,PAG,  ,00,0,0,  , , 
1113,471,000000000000001,C,2013-06-04,2013-04-30,33698356699,1304,P00420311050,004,00000000000,736,PAG,  ,00,0,0,  , , 
1113,471,000000000009211,C,2013-06-04,2013-05-20,20110738170,1305,P00014987903,001,00000000000,736,PAG,  ,00,0,0,  , , 
1113,471,000000000002193,C,2013-06-04,2013-05-20,20110738170,1305,P00014987903,001,00000000000,736,PAG,  ,00,0,0,  , , 
1113,471,000000000000431,C,2013-06-04,2013-05-06,20110738170,1305,P00014987903,001,00000000000,736,PAG,  ,00,0,0,  , , 
1113,401,000000000000001,C,2013-06-04,2013-05-30,30639453738,0810,B0200804097I,016,00000000000,072,020,  ,00,0,0,  , , 
1113,401,000000000000001,C,2013-06-04,2013-05-30,30639453738,0808,B0200803361I,017,00000000000,072,020,  ,00,0,0,  , , 
1113,401,000000000001150,C,2013-06-04,2013-05-31,27366877334,1304,P00420344419,001,00000000000,016,814,  ,00,0,0,  , , 
1113,401,000000000026748,C,2013-06-04,2013-05-31,30710710100,1304,P00014945359,001,00000000000,285,103,  ,00,0,0,  , , 
1113,401,000000000001583,C,2013-06-04,2013-05-31,33709621179,1304,P00420317833,001,00000000000,027,066,  ,00,0,0,  , , 
1113,471,000000000000004,C,2013-06-04,2013-04-30,33698356699,1304,P00420311050,004,00000000000,736,PAG,  ,00,0,0,  , , 
1113,471,000000000000026,C,2013-06-04,2013-04-30,33698356699,1304,P00420311050,004,00000000000,736,PAG,  ,00,0,0,  , , 
1113,471,000000000000003,C,2013-06-04,2013-04-30,33698356699,1304,P00420311050,004,00000000000,736,PAG,  ,00,0,0,  , , 
1113,471,000000000000002,C,2013-06-04,2013-04-17,33698356699,1304,P00420311050,004,00000000000,736,PAG,  ,00,0,0,  , , 
1113,471,000000000000003,C,2013-06-04,2013-04-30,33698356699,1304,P00420311050,004,00000000000,736,PAG,  ,00,0,0,  , , 
1113,471,000000000000004,C,2013-06-04,2013-04-30,33698356699,1304,P00420311050,004,00000000000,736,PAG,  ,00,0,0,  , , 
